,Unnamed: 0,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB
393,2,AR Patel,4.0,0,20,0,5.0,12,2,0,0,0
394,3,P Awana,2.0,0,20,1,10.0,3,3,0,1,0
395,4,R Dhawan,4.0,0,32,0,8.0,2,2,0,0,0
396,5,GJ Maxwell,1.0,0,11,0,11.0,1,1,0,1,0
397,0,KW Richardson,4.0,0,43,2,10.75,11,3,4,0,0
398,1,SR Watson,4.0,0,35,0,8.75,10,4,1,3,0
399,2,JP Faulkner,4.0,0,42,1,10.5,9,1,4,1,0
400,3,PV Tambe,4.0,0,38,1,9.5,8,5,1,1,0
401,4,R Tewatia,3.0,0,17,1,5.66,9,1,1,0,0
402,5,R Bhatia,1.0,0,13,0,13.0,1,1,1,0,0
403,0,JA Morkel,2.0,0,20,0,10.0,5,4,0,0,0
404,1,MA Starc,3.0,0,33,0,11.0,5,3,1,2,0
405,2,AB Dinda,3.0,0,37,0,12.33,6,4,2,1,1
406,3,VR Aaron,2.5,0,41,0,14.47,6,4,3,1,0
407,4,Yuvraj Singh,4.0,0,35,4,8.75,6,2,2,0,0
408,5,YS Chahal,4.0,0,24,1,6.0,8,2,0,0,0
409,0,CJ Anderson,2.0,0,17,0,8.5,7,3,0,2,0
410,1,JJ Bumrah,4.0,0,24,0,6.0,9,2,0,0,0
411,2,Harbhajan Singh,4.0,0,27,0,6.75,12,4,0,1,0
412,3,SL Malinga,4.0,0,35,2,8.75,7,2,2,0,0
413,4,PP Ojha,4.0,0,32,0,8.0,11,3,2,0,0
414,5,KA Pollard,2.0,0,21,0,10.5,4,2,1,1,0
415,0,DW Steyn,4.0,0,29,0,7.25,10,4,0,0,0
416,1,B Kumar,4.0,0,21,2,5.25,12,2,0,0,0
417,2,IK Pathan,2.0,0,29,0,14.5,4,2,3,0,0
418,3,A Mishra,3.0,0,33,0,11.0,3,2,2,0,0
419,4,KV Sharma,2.4,0,25,0,9.37,5,2,1,0,0
420,5,MC Henriques,3.0,0,23,1,7.66,7,3,0,3,0
421,0,S Badree,4.0,0,19,1,4.75,15,0,1,1,0
422,1,IC Pandey,3.0,0,18,0,6.0,9,1,1,0,0
423,2,MM Sharma,4.0,0,31,3,7.75,14,4,1,0,0
424,3,R Ashwin,4.0,0,39,1,9.75,7,4,1,2,0
425,4,RA Jadeja,4.0,0,18,2,4.5,11,0,1,0,0
426,5,V Shankar,1.0,0,19,0,19.0,1,1,2,0,0
427,0,Ankit Sharma,4.0,0,20,2,5.0,13,1,1,0,0
428,1,JP Faulkner,3.4,0,37,1,10.09,6,0,3,3,0
429,2,PV Tambe,4.0,0,34,0,8.5,6,4,0,1,0
430,3,KK Cooper,4.0,0,25,1,6.25,9,1,1,0,0
431,4,R Bhatia,4.0,0,30,1,7.5,6,3,0,1,0
432,0,JP Duminy,4.0,0,25,0,6.25,12,2,1,0,0
433,1,Mohammed Shami,4.0,0,31,1,7.75,10,2,2,1,0
434,2,S Kaul,4.0,0,37,1,9.25,11,4,2,1,0
435,3,R Shukla,4.0,0,41,1,10.25,10,0,4,1,2
436,4,Imran Tahir,4.0,0,48,0,12.0,6,3,3,0,0
437,0,M Muralitharan,4.0,0,25,2,6.25,9,1,1,0,0
438,1,MA Starc,4.0,0,26,2,6.5,10,2,1,1,0
439,2,AN Ahmed,4.0,0,40,1,10.0,7,4,1,1,2
440,3,YS Chahal,4.0,0,45,1,11.25,7,2,4,0,0
441,4,Yuvraj Singh,4.0,0,28,0,7.0,7,2,1,0,0
442,0,Sandeep Sharma,4.0,0,65,1,16.25,7,8,3,1,3
443,1,MG Johnson,4.0,0,26,0,6.5,11,3,0,3,0
444,2,Shivam Sharma,4.0,0,31,1,7.75,11,0,3,0,0
445,3,AR Patel,4.0,0,40,0,10.0,8,3,3,0,0
446,4,R Dhawan,4.0,0,42,2,10.5,5,0,3,2,0
447,0,B Kumar,3.4,0,38,1,10.36,8,6,1,0,0
448,1,DW Steyn,4.0,0,51,0,12.75,8,3,4,0,0
449,2,MC Henriques,2.0,0,36,0,18.0,1,5,2,0,0
450,3,KV Sharma,4.0,0,46,1,11.5,9,2,5,0,0
451,4,A Mishra,4.0,0,32,1,8.0,6,3,0,0,1
452,5,IK Pathan,1.0,0,5,0,5.0,2,0,0,0,0
453,0,M Morkel,4.0,0,35,2,8.75,15,1,3,4,1
454,1,UT Yadav,3.0,0,24,0,8.0,5,3,0,0,0
455,2,Shakib Al Hasan,4.0,0,21,1,5.25,13,3,0,0,0
456,3,SP Narine,4.0,0,18,1,4.5,10,0,0,0,0
457,4,PP Chawla,4.0,0,32,1,8.0,8,3,1,0,0
458,5,YK Pathan,1.0,0,10,0,10.0,1,1,0,0,0
459,0,SL Malinga,3.4,0,30,1,8.18,11,5,0,3,0
460,1,JJ Bumrah,3.0,0,23,0,7.66,7,4,0,0,0
461,2,Harbhajan Singh,4.0,0,22,2,5.5,10,2,0,1,0
462,3,PP Ojha,4.0,0,25,0,6.25,10,1,1,0,0
463,4,LMP Simmons,3.0,0,34,1,11.33,2,2,2,0,0
464,5,KA Pollard,1.0,0,7,0,7.0,1,0,0,0,0
465,0,JP Duminy,3.0,0,25,1,8.33,3,1,1,2,0
466,1,R Shukla,4.0,0,44,0,11.0,11,6,2,0,1
467,2,S Kaul,3.0,0,34,0,11.33,5,1,3,0,0
468,3,S Nadeem,4.0,0,35,2,8.75,9,1,3,2,0
469,4,Imran Tahir,4.0,0,25,2,6.25,8,3,0,0,0
470,5,MK Tiwary,2.0,0,28,0,14.0,3,1,3,0,0
471,0,DS Kulkarni,4.0,1,24,1,6.0,12,1,1,2,0
472,1,BCJ Cutting,4.0,0,31,1,7.75,9,5,0,0,0
473,2,JP Faulkner,1.0,0,6,1,6.0,3,1,0,0,0
474,3,KK Cooper,3.0,0,19,1,6.33,9,3,0,1,0
475,4,PV Tambe,3.0,0,24,1,8.0,2,0,1,2,0
476,5,R Bhatia,3.0,0,18,2,6.0,7,0,1,1,0
477,6,STR Binny,2.0,0,14,1,7.0,4,2,0,0,0
478,0,M Muralitharan,4.0,0,29,1,7.25,10,2,1,2,0
479,1,MA Starc,4.0,0,23,0,5.75,10,2,0,0,0
480,2,VR Aaron,3.0,0,29,2,9.66,7,4,1,1,0
481,3,AN Ahmed,4.0,0,18,1,4.5,8,0,0,0,0
482,4,YS Chahal,4.0,0,27,0,6.75,10,1,2,0,0
483,5,S Rana,1.0,0,9,0,9.0,1,1,0,0,0
484,0,MM Sharma,2.0,0,13,0,6.5,6,2,0,0,0
485,1,R Ashwin,4.0,1,16,2,4.0,18,0,2,0,0
486,2,S Badree,3.0,0,15,0,5.0,9,0,1,1,0
487,3,SK Raina,4.0,0,20,0,5.0,10,2,0,0,0
488,4,RA Jadeja,4.0,0,31,1,7.75,12,2,2,1,0
489,5,DJ Hussey,2.5,0,38,2,13.41,5,2,3,1,0
490,0,M Morkel,4.0,0,39,0,9.75,8,6,0,3,0
491,1,UT Yadav,4.0,0,26,3,6.5,11,3,0,2,0
492,2,SP Narine,4.0,0,21,1,5.25,13,1,1,0,0
493,3,Shakib Al Hasan,3.0,0,22,2,7.33,9,0,2,1,0
494,4,RN ten Doeschate,1.0,0,8,0,8.0,3,0,1,0,0
495,5,PP Chawla,4.0,0,24,1,6.0,10,3,0,0,0
496,0,B Kumar,3.4,0,37,0,10.09,8,4,2,0,0
497,1,DW Steyn,4.0,0,24,1,6.0,10,1,1,0,0
498,2,KV Sharma,4.0,0,19,1,4.75,9,1,0,0,0
499,3,DJG Sammy,1.0,0,7,0,7.0,2,1,0,0,0
500,4,A Mishra,4.0,0,38,0,9.5,9,4,2,0,0
501,5,IK Pathan,3.0,0,20,0,6.66,4,2,0,0,0
502,0,Ankit Sharma,4.0,0,23,2,5.75,10,0,1,0,0
503,1,DS Kulkarni,4.0,0,27,0,6.75,10,2,1,1,0
504,2,JP Faulkner,4.0,0,47,0,11.75,9,5,3,1,0
505,3,KK Cooper,3.0,0,27,0,9.0,7,1,2,0,1
506,4,STR Binny,1.0,0,12,0,12.0,1,2,0,0,0
507,5,R Bhatia,4.0,0,39,0,9.75,4,2,2,0,0
508,0,JJ Bumrah,3.0,0,23,0,7.66,6,1,1,2,0
509,1,K Santokie,4.0,0,50,2,12.5,7,2,4,3,0
510,2,PP Ojha,4.0,0,30,2,7.5,9,2,1,0,0
511,3,KA Pollard,1.0,0,11,0,11.0,3,1,1,0,0
512,4,Harbhajan Singh,4.0,0,13,2,3.25,17,1,0,1,0
513,5,S Gopal,4.0,0,25,2,6.25,9,0,1,1,0
514,0,Sandeep Sharma,4.0,0,35,3,8.75,11,3,2,3,0
515,1,BE Hendricks,4.0,0,36,3,9.0,10,4,1,0,0
516,2,AR Patel,4.0,1,18,1,4.5,12,1,0,1,0
517,3,R Dhawan,4.0,0,42,0,10.5,6,6,1,0,0
518,4,Shivam Sharma,4.0,0,32,0,8.0,5,2,1,0,0
519,0,WD Parnell,3.4,0,42,0,11.45,9,6,1,3,0
520,1,Mohammed Shami,4.0,0,39,1,9.75,13,5,2,3,0
521,2,JD Unadkat,4.0,0,31,0,7.75,10,1,1,1,0
522,3,Imran Tahir,4.0,0,22,3,5.5,12,0,1,2,0
523,4,JP Duminy,4.0,0,27,2,6.75,7,1,1,2,0
524,0,B Kumar,4.0,0,27,2,6.75,10,4,0,0,0
525,1,DW Steyn,4.0,0,23,0,5.75,9,1,0,0,0
526,2,Parvez Rasool,4.0,0,26,1,6.5,9,1,1,2,0
527,3,KV Sharma,3.0,0,27,1,9.0,9,2,2,0,0
528,4,Y Venugopal Rao,1.0,0,7,0,7.0,2,1,0,0,0
529,5,IK Pathan,3.0,0,28,1,9.33,7,4,1,0,0
530,6,DJG Sammy,1.0,0,19,0,19.0,0,0,2,1,0
531,0,M Muralitharan,4.0,0,26,0,6.5,13,3,1,0,0
532,1,MA Starc,3.4,0,31,0,8.45,7,4,0,1,0
533,2,VR Aaron,4.0,0,36,2,9.0,11,2,3,1,0
534,3,AN Ahmed,2.2,0,22,0,9.42,4,2,1,0,0
535,4,YS Chahal,4.0,0,32,0,8.0,9,0,3,0,0
536,5,Yuvraj Singh,1.4,0,10,0,6.0,3,0,0,1,0
537,0,Shakib Al Hasan,4.0,0,30,0,7.5,9,3,1,1,0
538,1,PJ Cummins,4.0,1,29,1,7.25,12,2,2,0,0
539,2,UT Yadav,4.0,0,29,0,7.25,7,1,1,1,1
540,3,SP Narine,4.0,0,24,1,6.0,11,0,2,0,0
541,4,PP Chawla,4.0,0,42,1,10.5,5,2,3,0,0
542,0,BW Hilfenhaus,3.0,0,38,0,12.66,4,5,1,1,0
543,1,IC Pandey,4.0,0,31,1,7.75,9,5,0,0,0
544,2,MM Sharma,3.0,0,28,0,9.33,6,5,0,0,0
545,3,R Ashwin,4.0,0,24,0,6.0,11,2,1,0,0
546,4,RA Jadeja,3.0,0,23,1,7.66,5,1,1,0,0
547,5,SK Raina,1.0,0,9,0,9.0,0,1,0,0,0
548,0,P Kumar,4.0,0,20,1,5.0,16,2,1,1,0
549,1,K Santokie,4.0,0,40,1,10.0,9,4,2,0,0
550,2,JJ Bumrah,4.0,0,31,2,7.75,9,3,1,0,0
551,3,PP Ojha,4.0,0,28,0,7.0,13,1,2,2,0
552,4,S Gopal,4.0,0,32,2,8.0,9,2,1,0,0
553,0,Sandeep Sharma,3.0,0,37,0,12.33,5,5,1,1,0
554,1,BE Hendricks,4.0,0,33,1,8.25,10,3,0,3,0
555,2,AR Patel,4.0,0,27,1,6.75,11,4,0,1,0
556,3,R Dhawan,4.0,0,30,1,7.5,6,3,0,1,0
557,4,Shivam Sharma,4.0,0,32,0,8.0,6,1,2,0,0
558,0,MA Starc,4.0,0,32,1,8.0,9,5,0,1,0
559,1,AB Dinda,4.0,0,38,1,9.5,9,5,0,2,1
560,2,AN Ahmed,4.0,0,33,1,8.25,10,4,1,0,0
561,3,M Muralitharan,2.0,0,19,0,9.5,3,1,1,1,0
562,4,Yuvraj Singh,2.0,0,21,0,10.5,3,1,1,0,0
563,5,YS Chahal,4.0,0,50,0,12.5,7,4,4,0,0
564,0,M Morkel,4.0,0,21,0,5.25,15,4,0,0,0
565,1,UT Yadav,4.0,0,45,1,11.25,8,4,2,0,1
566,2,SP Narine,4.0,0,20,4,5.0,10,1,0,0,0
567,3,R Vinay Kumar,4.0,0,44,0,11.0,4,5,1,0,0
568,4,Shakib Al Hasan,4.0,0,27,0,6.75,5,0,1,1,0
569,0,B Kumar,4.0,0,36,0,9.0,8,4,1,0,0
570,1,DW Steyn,4.0,0,43,0,10.75,11,6,2,0,0
571,2,KV Sharma,4.0,0,19,2,4.75,13,1,1,0,0
572,3,Parvez Rasool,4.0,0,35,0,8.75,5,0,3,0,0
573,4,IK Pathan,3.0,0,34,0,11.33,5,2,3,0,0
574,5,DJG Sammy,1.0,0,11,0,11.0,2,2,0,1,0
575,0,MM Sharma,3.0,0,33,0,11.0,5,5,0,0,0
576,1,R Ashwin,4.0,0,29,0,7.25,6,1,1,0,0
577,2,JW Hastings,3.0,0,29,1,9.66,9,6,0,0,1
578,3,RA Jadeja,3.4,0,42,1,11.45,5,3,2,2,0
579,4,P Negi,4.0,0,38,0,9.5,4,2,2,0,0
580,5,SK Raina,2.0,0,17,1,8.5,5,0,2,0,0
581,0,WD Parnell,3.3,0,26,1,7.42,9,4,0,1,0
582,1,S Kaul,2.0,0,21,0,10.5,4,4,0,1,0
583,2,JD Unadkat,2.0,0,24,2,12.0,3,5,0,0,0
584,3,S Nadeem,4.0,0,28,1,7.0,5,1,1,0,0
585,4,JP Duminy,4.0,0,31,0,7.75,7,2,1,0,0
586,5,Imran Tahir,4.0,0,37,3,9.25,6,4,1,1,0
587,0,JJ Bumrah,4.0,0,36,0,9.0,9,3,2,0,0
588,1,M de Lange,4.0,0,32,2,8.0,8,4,0,1,1
589,2,PP Ojha,4.0,0,33,0,8.25,6,1,2,1,0
590,3,S Gopal,3.0,0,20,1,6.66,9,2,1,0,0
591,4,Harbhajan Singh,4.0,0,30,1,7.5,10,3,1,0,0
592,5,KA Pollard,1.0,0,4,0,4.0,2,0,0,0,0
593,0,VS Malik,3.0,0,29,1,9.66,7,4,1,1,0
594,1,SR Watson,2.0,0,16,0,8.0,8,2,1,1,0
595,2,JP Faulkner,3.0,0,39,1,13.0,5,4,2,0,1
596,3,KK Cooper,4.0,0,25,0,6.25,9,2,0,0,0
597,4,R Tewatia,4.0,0,24,1,6.0,10,1,1,1,0
598,5,PV Tambe,4.0,0,36,0,9.0,5,3,1,0,0
599,0,L Balaji,4.0,0,37,1,9.25,10,3,2,1,0
600,1,BE Hendricks,4.0,0,57,0,14.25,6,3,5,0,0
601,2,R Dhawan,4.0,0,25,2,6.25,11,3,0,1,0
602,3,AR Patel,4.0,0,24,3,6.0,8,0,1,0,0
603,4,Karanveer Singh,4.0,0,16,2,4.0,12,0,0,1,0
604,0,A Nehra,4.0,0,33,3,8.25,9,2,2,1,0
605,1,S Badree,3.0,0,29,0,9.66,8,4,1,0,0
606,2,R Ashwin,4.0,0,33,1,8.25,9,2,2,0,0
607,3,MM Sharma,3.0,0,16,1,5.33,9,0,1,0,0
608,4,SK Raina,4.0,0,27,0,6.75,8,2,0,1,0
609,5,RA Jadeja,2.0,0,14,1,7.0,2,0,0,2,0
610,0,SB Jakati,3.4,0,41,0,11.18,4,2,3,0,0
611,1,R Rampaul,2.0,0,21,1,10.5,5,3,1,0,0
612,2,MA Starc,3.0,0,33,0,11.0,5,4,1,1,0
613,3,YS Chahal,4.0,0,24,0,6.0,8,2,0,0,0
614,4,S Rana,1.0,0,7,0,7.0,2,1,0,0,0
615,5,Yuvraj Singh,4.0,0,30,1,7.5,7,1,2,0,0
616,0,M Morkel,4.0,1,32,1,8.0,16,6,0,2,0
617,1,R Vinay Kumar,4.0,0,32,1,8.0,13,5,1,1,0
618,2,SP Narine,4.0,0,19,0,4.75,12,2,0,0,0
619,3,UT Yadav,3.0,0,32,0,10.66,8,5,1,1,0
620,4,RN ten Doeschate,1.0,0,7,1,7.0,4,0,1,0,0
621,5,Shakib Al Hasan,4.0,1,25,1,6.25,13,1,2,0,0
622,0,B Kumar,2.2,0,22,0,9.42,7,3,1,1,0
623,1,DW Steyn,4.0,0,43,0,10.75,11,6,2,1,0
624,2,JO Holder,3.0,0,35,1,11.66,6,2,2,0,2
625,3,KV Sharma,4.0,0,38,4,9.5,10,1,4,0,0
626,4,Parvez Rasool,1.0,0,22,0,22.0,0,2,2,0,0
627,0,P Awana,3.0,1,15,2,5.0,12,3,0,0,0
628,1,AR Patel,4.0,0,28,2,7.0,12,5,0,0,0
629,2,MG Johnson,3.1,0,27,2,8.52,9,5,0,0,0
630,3,Karanveer Singh,4.0,0,22,2,5.5,8,1,0,0,0
631,4,R Dhawan,4.0,0,22,1,5.5,11,1,0,2,0
632,0,Mohammed Shami,3.0,0,26,1,8.66,9,3,1,2,0
633,1,JD Unadkat,2.0,0,3,1,1.5,10,0,0,0,0
634,2,JDS Neesham,1.0,0,14,0,14.0,3,2,1,0,0
635,3,JP Duminy,2.0,0,15,0,7.5,5,1,0,1,0
636,4,Imran Tahir,3.5,0,32,1,8.34,8,3,1,2,0
637,5,S Nadeem,2.0,0,24,0,12.0,2,1,1,1,0
638,0,CJ Anderson,2.0,0,14,0,7.0,7,3,0,0,0
639,1,JJ Bumrah,4.0,1,30,1,7.5,11,3,1,1,0
640,2,PP Ojha,4.0,0,31,0,7.75,10,2,2,1,0
641,3,Harbhajan Singh,4.0,0,43,1,10.75,7,3,3,0,0
642,4,S Gopal,3.0,0,36,1,12.0,3,3,2,0,0
643,5,KA Pollard,3.0,0,33,1,11.0,4,3,1,1,0
644,0,JP Faulkner,3.4,0,54,0,14.72,5,5,4,1,0
645,1,DS Kulkarni,3.0,0,42,2,14.0,7,2,4,2,0
646,2,SR Watson,2.0,0,33,0,16.5,2,6,1,0,0
647,3,KK Cooper,4.0,0,38,2,9.5,9,3,2,0,0
648,4,PV Tambe,2.0,0,25,0,12.5,2,3,1,1,0
649,0,P Awana,4.0,0,33,0,8.25,10,6,0,0,0
650,1,MG Johnson,4.0,0,31,2,7.75,10,3,1,2,0
651,2,AR Patel,4.0,1,11,2,2.75,16,1,0,0,0
652,3,R Dhawan,4.0,0,44,0,11.0,6,3,3,0,0
653,4,Karanveer Singh,4.0,0,40,3,10.0,7,4,2,1,0
654,0,M Morkel,4.0,0,23,2,5.75,15,0,2,1,0
655,1,UT Yadav,4.0,0,13,3,3.25,16,1,0,1,0
656,2,SP Narine,4.0,0,30,0,7.5,9,3,1,0,0
657,3,Shakib Al Hasan,4.0,0,43,1,10.75,7,0,5,0,0
658,4,PP Chawla,4.0,0,23,1,5.75,8,0,1,0,0
659,0,A Nehra,4.0,0,34,2,8.5,9,3,2,0,0
660,1,IC Pandey,3.0,0,25,0,8.33,8,5,0,0,0
661,2,MM Sharma,4.0,0,42,3,10.5,7,5,2,0,0
662,3,R Ashwin,4.0,0,26,1,6.5,12,0,2,0,0
663,4,RA Jadeja,4.0,0,31,2,7.75,6,0,2,0,0
664,5,SK Raina,1.0,0,13,0,13.0,1,1,1,0,0
665,0,P Kumar,4.0,0,27,0,6.75,8,1,1,0,0
666,1,CJ Anderson,3.0,0,35,0,11.66,5,5,1,1,0
667,2,JJ Bumrah,3.4,0,40,0,10.9,8,8,0,1,0
668,3,Harbhajan Singh,4.0,0,27,2,6.75,10,0,2,2,0
669,4,PP Ojha,3.0,0,34,1,11.33,6,0,4,0,0
670,5,KA Pollard,1.0,0,10,0,10.0,1,1,0,1,1
671,0,A Nehra,4.0,0,51,2,12.75,7,7,2,2,0
672,1,IC Pandey,4.0,0,35,1,8.75,11,3,2,0,1
673,2,MM Sharma,4.0,0,46,1,11.5,6,3,3,1,0
674,3,R Ashwin,4.0,0,44,1,11.0,6,2,3,4,0
675,4,RA Jadeja,4.0,0,48,0,12.0,5,4,3,1,0
676,0,MG Johnson,4.0,0,44,1,11.0,8,2,3,3,1
677,1,Sandeep Sharma,3.0,0,32,1,10.66,6,3,2,1,0
678,2,P Awana,4.0,0,59,2,14.75,9,9,3,0,1
679,3,Karanveer Singh,4.0,0,32,0,8.0,6,2,1,1,0
680,4,GJ Maxwell,1.0,0,4,0,4.0,3,0,0,0,0
681,5,AR Patel,4.0,0,23,1,5.75,10,1,1,1,0
682,0,M Morkel,4.0,0,40,0,10.0,9,3,2,0,0
683,1,UT Yadav,4.0,0,39,1,9.75,10,5,1,1,0
684,2,SP Narine,4.0,0,46,1,11.5,10,5,3,0,1
685,3,Shakib Al Hasan,4.0,0,26,0,6.5,8,1,1,0,0
686,4,PP Chawla,4.0,0,44,2,11.0,7,3,3,0,0
687,0,MG Johnson,4.0,0,41,2,10.25,8,5,1,2,0
688,1,L Balaji,4.0,0,41,0,10.25,6,3,2,0,0
689,2,P Awana,3.3,0,43,0,12.28,3,3,2,0,0
690,3,Karanveer Singh,4.0,0,54,4,13.5,9,2,6,3,0
691,4,AR Patel,4.0,0,21,0,5.25,10,2,0,1,0
